CustomerID,I,Iu,Imax,Ep,Eb,Stot,Smax,Savg,NSess,Country,Fav_weekday,Fav_month,K_2,DBS15
16037.0,420,34,186,5.058813890331199,1.5419822842863982,675.42,280.55999999999995,225.14,36,United Kingdom,Thursday,August,0,0
14841.0,1502,88,317,6.291096022909741,2.537473734733501,2687.079999999999,573.82,447.8466666666666,117,United Kingdom,Monday,December,1,-1
16670.0,2177,156,452,7.118104239838048,3.0245774309861937,3439.87,614.23,312.71545454545463,219,United Kingdom,Monday,August,1,-1
14414.0,1346,63,264,5.901954885869991,2.7246950682927538,1033.42,189.08,147.63142857142856,74,United Kingdom,Friday,August,1,-1
15563.0,1041,80,451,6.222642857387796,1.5300303808171334,1120.83,486.41,373.6100000000001,99,United Kingdom,Monday,December,1,-1
16470.0,432,113,164,6.684592484491517,1.8353485045949576,664.8999999999999,216.34,166.22500000000005,157,United Kingdom,Thursday,August,1,0
14878.0,661,58,135,5.508452224058736,3.0740126033308686,1259.3900000000006,322.01,139.9322222222222,116,United Kingdom,Friday,December,1,-1
16743.0,1803,87,404,6.214321510656926,2.745884477216572,2042.65,403.53,291.8071428571428,183,United Kingdom,Monday,August,1,-1
17146.0,190,23,109,4.501629167387823,0.99498482818597,400.9800000000001,204.05,200.49,24,United Kingdom,Monday,December,0,0
12877.0,1083,94,216,6.251004337093457,2.7809002049917746,1413.3100000000006,268.29,117.77583333333332,146,United Kingdom,Friday,December,1,-1
15394.0,833,47,279,5.368039007433136,1.9504513975751367,1743.6899999999991,585.9300000000002,435.92250000000007,74,United Kingdom,Thursday,December,1,-1
14621.0,887,71,322,6.089259321691254,2.2719144119844707,1490.4199999999996,399.94,298.08399999999995,82,United Kingdom,Friday,August,1,-1
15379.0,1923,130,600,6.864947581801566,2.5617290967570017,3192.8100000000013,1153.3200000000004,456.1157142857143,176,United Kingdom,Monday,December,1,-1
17288.0,635,102,237,6.5814506772348205,1.0954833767142738,797.3500000000003,386.72999999999985,132.89166666666665,115,United Kingdom,Monday,December,1,-1
15157.0,1581,102,640,6.6724253419715,1.5560200774064683,1399.3700000000006,750.0400000000003,466.4566666666668,102,United Kingdom,Sunday,August,1,-1
17744.0,1726,90,580,6.4213418271693214,2.3495331003009152,1613.26,567.0000000000001,268.87666666666667,105,United Kingdom,Friday,December,1,-1
16316.0,1305,97,441,6.503452803336666,2.390734589543336,1786.0199999999993,480.40000000000015,255.1457142857143,121,United Kingdom,Friday,December,1,-1
15620.0,840,74,364,6.177198469696092,1.542646649665666,1192.9499999999996,568.42,397.64999999999986,79,United Kingdom,Friday,December,1,-1
15789.0,330,22,330,4.459431618637295,0.0,297.66,297.66,297.66,22,United Kingdom,Thursday,December,0,0
16560.0,480,44,316,5.447408651885228,0.9389320105807948,627.7599999999998,382.93000000000006,313.88,45,United Kingdom,Sunday,December,1,0
15224.0,142,11,142,3.459431618637298,0.0,242.48,242.48,242.48,11,United Kingdom,Thursday,December,0,0
17580.0,81,42,70,5.379753126795121,0.3650551896402848,160.07000000000005,113.22000000000004,80.03500000000003,43,United Kingdom,Monday,December,0,0
15759.0,40,4,28,2.0,0.8112781244591328,77.24000000000002,57.44000000000001,38.62000000000001,4,United Kingdom,Thursday,December,0,0
14373.0,12,1,12,0.0,0.0,10.2,10.2,10.2,1,United Kingdom,Thursday,December,0,1
18176.0,277,27,277,4.754887502163472,0.0,419.05,419.05,419.05,27,United Kingdom,Thursday,December,0,0
15366.0,532,32,471,4.9264278598878875,0.7320666900931938,529.94,424.40000000000015,264.97,39,United Kingdom,Sunday,December,0,-1
17857.0,10,1,10,0.0,0.0,5.5,5.5,5.5,1,United Kingdom,Thursday,December,0,1
15532.0,433,177,156,7.374507523723639,1.9471767008443512,1085.4900000000007,359.6399999999999,271.37249999999995,214,United Kingdom,Monday,December,1,-1
16816.0,272,27,141,4.754887502163472,1.7446231555025964,401.16000000000014,233.77000000000004,100.29000000000002,27,United Kingdom,Sunday,August,0,0
16684.0,330,15,84,3.8521687236032816,2.7489400470054304,1357.74,508.2,169.71749999999997,17,United Kingdom,Friday,April,0,-1
14334.0,1577,79,274,6.0630180378211405,2.9612675856713397,1829.6099999999988,304.98,228.70125,123,United Kingdom,Friday,April,1,-1
13694.0,1131,56,164,5.760647923290099,3.912884215629007,2576.609999999999,497.6,135.61105263157893,62,United Kingdom,Friday,April,1,-1
14643.0,297,18,153,4.169925001442313,0.9910760598382222,295.87,158.99,147.935,18,United Kingdom,Thursday,December,0,0
15197.0,383,27,237,4.735926350629031,1.1625782147358088,451.11,229.86,150.36999999999995,28,United Kingdom,Thursday,December,0,0
14220.0,200,20,138,4.3219280948873635,1.0,510.72000000000014,319.42,255.36,20,United Kingdom,Saturday,December,0,0
13874.0,140,14,140,3.8073549220576055,0.0,247.45,247.45,247.45,14,United Kingdom,Thursday,December,0,0
18260.0,1226,78,349,6.156062116030084,2.4634720046655185,2112.46,498.09999999999985,352.07666666666665,115,United Kingdom,Monday,April,1,-1
17848.0,224,36,132,5.11219997521703,2.288825508140616,331.01999999999987,86.91,55.17,39,United Kingdom,Monday,April,0,-1
17392.0,272,48,173,5.5547782831479715,0.8189555018403103,332.5200000000001,187.02,166.26,51,United Kingdom,Thursday,December,0,0
12348.0,140,6,96,2.5849625007211556,1.2516291673878228,90.2,52.8,30.066666666666666,6,Finland,Thursday,December,0,0
14985.0,207,76,123,6.216393212761158,0.9910760598382222,263.3399999999999,153.5199999999999,131.67,81,United Kingdom,Thursday,December,0,0
14560.0,440,25,172,4.476064195050472,3.297462589305588,600.0299999999999,195.32,46.15615384615386,33,United Kingdom,Friday,April,0,-1
12600.0,632,30,110,4.537635087443514,3.075908001038746,1996.22,309.23,221.80222222222224,51,Germany,Friday,April,1,-1
13627.0,883,71,249,6.096236994475544,2.18772610902199,1203.83,350.87000000000006,240.766,78,United Kingdom,Friday,December,1,-1
15291.0,688,40,108,5.151888567000149,3.1948599589719846,2234.16,337.8,203.10545454545456,61,United Kingdom,Friday,April,1,-1
17404.0,426,28,124,4.702819531114783,2.6870853603642235,1172.14,248.7,146.51749999999996,32,Sweden,Friday,December,0,-1
12551.0,100,10,100,3.3219280948873617,0.0,168.0,168.0,168.0,10,Spain,Friday,December,0,0
12782.0,955,74,252,6.094107879923032,2.2681045275254457,1766.4700000000007,522.1800000000002,353.29400000000004,92,Portugal,Friday,December,1,-1
15780.0,212,22,126,4.41829583405449,1.4591479170272448,402.07999999999987,212.86,134.02666666666667,24,United Kingdom,Friday,December,0,0
12417.0,1258,124,281,6.886821198576107,3.0614424713433586,2151.7499999999995,397.69,239.08333333333331,139,Belgium,Friday,April,1,-1
12726.0,1440,48,412,5.381092380119332,2.4975114429512817,1550.1000000000006,488.65999999999985,221.44285714285712,88,France,Friday,August,1,-1
15204.0,70,5,70,2.3219280948873617,0.0,157.5,157.5,157.5,5,United Kingdom,Friday,December,0,0
17888.0,248,38,91,5.234120167580196,2.20127771063848,303.97,147.96,50.66166666666667,39,United Kingdom,Friday,December,0,0
17007.0,445,40,209,5.308771516813203,2.3447279208295364,675.9100000000002,256.43,112.65166666666669,41,United Kingdom,Friday,December,0,0
15160.0,48,3,48,1.584962500721156,0.0,51.96,51.96,51.96,3,United Kingdom,Friday,December,0,0
14016.0,1502,126,421,6.953485028449353,1.9796109210054325,2642.62,869.6999999999998,660.655,132,EIRE,Friday,December,1,-1
13033.0,83,11,83,3.459431618637298,0.0,190.55,190.55,190.55,11,United Kingdom,Friday,December,0,0
12691.0,252,20,98,4.251629167387823,1.8291722720787555,678.2,285.1,169.55,24,France,Friday,December,0,0
16885.0,164,71,100,6.043596359005643,1.5212821048983518,326.2599999999998,141.86,108.75333333333334,83,United Kingdom,Friday,December,0,0
17913.0,198,53,100,5.708632440797382,0.9940302114769564,339.39,202.15,169.695,55,United Kingdom,Saturday,December,0,0
12668.0,1354,100,424,6.521142620598468,1.9401831565914536,2631.1999999999994,920.25,657.8,136,Germany,Friday,December,1,-1
14472.0,1060,138,280,6.831589050601325,2.763974100797981,1507.9000000000005,324.32,188.48749999999995,246,United Kingdom,Friday,August,1,-1
17358.0,188,53,144,5.700212064914751,0.8631205685666309,342.3599999999999,233.16,171.18,56,United Kingdom,Friday,December,0,0
18245.0,1695,139,450,7.04824746814984,2.460644342289914,2266.4299999999985,785.3500000000003,323.7757142857144,161,United Kingdom,Monday,December,1,-1
17343.0,54,15,54,3.9068905956085183,0.0,168.73999999999995,168.73999999999995,168.73999999999995,15,United Kingdom,Sunday,December,0,0
16153.0,777,69,367,6.041060653213012,2.1957296062002865,1463.5300000000002,581.5500000000002,292.70599999999996,79,United Kingdom,Friday,August,1,-1
12377.0,934,69,604,6.074318230493821,0.9809470132751208,1472.5199999999993,1001.5199999999996,736.2599999999996,74,Switzerland,Friday,December,1,-1
12944.0,281,26,142,4.6808134280893965,0.9910760598382222,519.8100000000002,292.56,259.905,27,United Kingdom,Monday,April,0,0
14099.0,1729,153,264,7.054674522904063,3.401310304332746,2668.76,349.0200000000001,242.61454545454544,230,United Kingdom,Friday,December,1,-1
15312.0,484,42,177,5.3496489125787505,1.9566445640001544,843.2500000000001,289.74,210.8125,46,United Kingdom,Friday,August,1,0
17621.0,262,18,166,4.169925001442313,1.38210225325431,692.8999999999999,508.18000000000006,230.96666666666667,18,United Kingdom,Friday,December,0,-1
17090.0,595,39,244,5.123516641218017,1.6043948921447506,1346.7400000000005,595.6899999999998,269.348,52,United Kingdom,Friday,April,1,-1
15527.0,833,113,218,6.695339311787921,2.8241503281001785,1481.3900000000006,445.16,185.17375,138,United Kingdom,Friday,April,1,-1
15460.0,102,48,102,5.5547782831479715,0.0,167.16000000000003,167.16000000000003,167.16000000000003,51,United Kingdom,Monday,December,0,0
12423.0,1303,89,246,6.35390925890054,2.9099269372068437,1525.41,283.4500000000001,190.67625000000004,110,Belgium,Monday,August,1,-1
15208.0,269,15,122,3.7671834678914613,2.208363275084507,442.57000000000005,124.52,88.51400000000002,26,United Kingdom,Friday,August,0,0
14737.0,165,11,90,3.459431618637298,1.3221793455166668,530.35,289.05,176.78333333333333,11,United Kingdom,Sunday,December,0,0
16270.0,517,44,517,5.459431618637296,0.0,685.9899999999999,685.9899999999999,685.9899999999999,44,United Kingdom,Tuesday,December,1,2
12678.0,645,36,177,5.076825785000351,2.625163803251075,1359.7999999999995,319.7600000000001,169.975,41,France,Friday,August,1,0
13487.0,239,19,118,4.201841232302568,1.5099686126368168,361.1,157.35000000000005,120.36666666666667,21,United Kingdom,Thursday,December,0,0
12515.0,120,11,120,3.459431618637298,0.0,190.8,190.8,190.8,11,Italy,Tuesday,December,0,0
17400.0,908,149,437,7.121307897021813,1.7285032299400749,1545.6199999999994,642.27,309.124,176,United Kingdom,Friday,December,1,-1
17593.0,2097,165,694,7.318978526808628,2.192533549941817,3068.48,736.5399999999997,613.6959999999998,183,United Kingdom,Friday,December,1,-1
14533.0,527,31,263,4.910992253015045,2.054366772294808,727.7400000000001,302.7800000000001,121.29,34,United Kingdom,Friday,August,0,0
12734.0,88,4,88,2.0,0.0,110.4,110.4,110.4,4,France,Wednesday,December,0,0
12383.0,1033,73,615,6.168980145022539,1.850099322118632,1211.8399999999992,520.3199999999998,242.368,76,Belgium,Friday,April,1,-1
15587.0,96,3,36,1.521928094887362,1.521928094887362,305.2800000000001,111.96,101.76,5,United Kingdom,Thursday,December,0,0
13922.0,56,4,56,2.0,0.0,81.6,81.6,81.6,4,United Kingdom,Thursday,December,0,0
13817.0,208,19,146,4.186704345910023,0.9456603046006402,328.9799999999999,218.2800000000001,164.49000000000004,22,Germany,Thursday,December,0,0
12585.0,974,68,846,6.058813890331207,0.6812908868842176,1212.9499999999996,955.85,606.4750000000001,72,Germany,Thursday,April,1,-1
13165.0,488,25,368,4.623516641218014,0.8403586716091171,349.2800000000001,265.76,174.64,26,United Kingdom,Monday,December,0,-1
13304.0,151,17,151,4.08746284125034,0.0,244.85,244.85,244.85,17,United Kingdom,Thursday,December,0,0
13313.0,783,47,174,5.316942151573016,2.311280549309639,1475.1199999999994,324.30000000000007,295.024,76,United Kingdom,Friday,April,1,-1
16656.0,352,7,52,2.406647097785926,3.3564924137968237,1305.48,195.0,118.68,22,United Kingdom,Friday,April,0,-1
16282.0,77,9,77,3.169925001442312,0.0,129.74999999999997,129.74999999999997,129.74999999999997,9,United Kingdom,Friday,April,0,0
12957.0,2350,186,624,7.465674696641053,2.727440912009128,3547.0400000000022,950.1200000000003,443.38000000000005,214,United Kingdom,Friday,April,1,-1
13397.0,360,25,103,4.477024973539649,1.9784854218558248,1118.8099999999997,301.85,279.7025,34,United Kingdom,Friday,April,0,-1
13680.0,1127,136,413,6.995907448683076,1.6036316464029068,1790.4299999999978,656.0499999999997,447.6075,163,United Kingdom,Friday,April,1,-1
12483.0,806,42,196,5.237874017784353,2.544239622758012,1486.5400000000004,374.2,212.36285714285717,61,Sweden,Friday,April,1,0
15164.0,345,73,208,6.0776988977818585,1.4164431361799428,759.0799999999997,451.39999999999986,253.02666666666664,95,United Kingdom,Friday,April,1,-1
17457.0,107,7,53,2.8073549220576046,1.6644977792004616,216.49,70.80000000000003,54.1225,7,United Kingdom,Friday,April,0,0
14732.0,1261,91,284,6.324672560762756,2.924883331109757,2167.2900000000004,430.11,270.91125,125,United Kingdom,Friday,April,1,-1
14221.0,1877,103,404,6.506801739540831,2.8255676615561325,2655.95,673.1599999999999,295.1055555555555,164,United Kingdom,Friday,April,1,-1
14553.0,449,96,187,6.5356275414550336,2.1819024336820445,543.6199999999999,176.43999999999997,108.72399999999998,105,United Kingdom,Friday,April,1,-1
13253.0,320,20,180,4.3219280948873635,1.0,380.16,277.8,190.08,20,United Kingdom,Friday,April,0,0
15841.0,500,25,186,4.495906598484244,1.840025343441988,725.0400000000002,257.66,181.26,36,United Kingdom,Sunday,May,0,0
16600.0,851,43,235,5.322075643160803,2.4769843750464218,658.0999999999998,221.6,109.68333333333334,53,United Kingdom,Monday,March,1,-1
15266.0,10,3,10,1.584962500721156,0.0,47.7,47.7,47.7,3,United Kingdom,Sunday,May,0,0
14653.0,901,135,298,6.879146739961685,2.3937902682342336,1483.1499999999994,339.0300000000001,211.8785714285714,207,United Kingdom,Friday,August,1,-1
16771.0,1221,180,336,7.365656132528888,2.18583559933191,1819.190000000001,541.78,363.83799999999985,228,United Kingdom,Saturday,February,1,-1
17585.0,891,159,311,7.226001418109473,1.8901906010758724,816.7699999999999,279.37,204.19250000000005,188,United Kingdom,Monday,August,1,-1
15046.0,1378,121,217,6.7451642998056975,3.5830163835877116,2332.68,340.47,155.512,157,United Kingdom,Friday,April,1,-1
13082.0,619,45,157,5.40757477064192,2.6922193913254286,1177.36,299.96,147.17,54,United Kingdom,Monday,April,1,0
15464.0,325,133,325,7.055282435501199,0.0,713.2500000000001,713.2500000000001,713.2500000000001,133,United Kingdom,Sunday,May,1,-1
18062.0,111,12,81,3.584962500721156,1.0408520829727552,282.4500000000001,214.35,94.15000000000002,12,United Kingdom,Saturday,June,0,0
12415.0,1162,102,318,6.586345003710947,2.4812895311835517,3756.0599999999968,1045.86,341.4600000000001,116,Australia,Friday,August,1,-1
14258.0,524,25,132,4.461320140211007,2.822605738552926,2439.260000000001,570.6600000000002,271.0288888888889,36,United Kingdom,Monday,August,1,-1
13368.0,264,24,252,4.584962500721156,0.2498822928331855,430.18000000000006,394.78,215.09,24,United Kingdom,Monday,June,0,0
17634.0,753,176,130,7.327625075582873,2.9237424975301365,1588.8900000000015,442.89999999999986,176.54333333333332,247,United Kingdom,Friday,April,1,-1
16676.0,584,56,207,5.738204882778696,1.885115727628119,1062.7800000000002,357.18,265.695,64,United Kingdom,Saturday,April,1,0
12735.0,331,27,256,4.754887502163472,0.975119064940866,375.07,226.02,187.535,27,France,Friday,January,0,0
13764.0,907,168,337,7.311372266278568,1.5817393276027152,1350.62,534.9799999999998,450.20666666666665,192,United Kingdom,Friday,July,1,-1
13656.0,252,43,139,5.426264754702097,0.8541802051521675,319.79000000000013,162.70000000000005,159.89500000000004,43,United Kingdom,Tuesday,June,0,0
12413.0,268,23,165,4.4137160683816035,1.2769435597232492,545.2,300.85,181.73333333333332,31,France,Sunday,April,0,0
14312.0,746,59,280,5.779822295469602,2.448090357668268,1265.0599999999995,385.32,210.84333333333333,71,United Kingdom,Friday,February,1,-1
13280.0,475,61,305,5.825289857076013,1.3450927193823468,723.45,365.85,241.15,75,United Kingdom,Thursday,January,1,-1
15845.0,1573,87,338,6.254155318286704,2.9320859539476776,2953.07,753.82,369.13375,119,United Kingdom,Friday,April,1,-1
13187.0,86,30,86,4.906890595608519,0.0,154.01999999999995,154.01999999999995,154.01999999999995,30,United Kingdom,Wednesday,June,0,0
16567.0,332,27,232,4.754887502163472,0.8256265261578954,561.4,414.39999999999986,280.7,27,United Kingdom,Friday,July,0,0
12530.0,563,42,215,5.2898807340435186,1.929654951599672,1033.57,386.39,258.39250000000004,51,Germany,Friday,April,1,0
16551.0,360,20,133,4.2433003685389545,1.5726236638951638,426.38,204.55,142.1266666666667,22,United Kingdom,Friday,January,0,0
16889.0,869,99,357,6.539652532160965,1.5357116573197516,1273.84,540.3100000000002,424.61333333333334,119,United Kingdom,Friday,July,1,-1
16473.0,193,16,76,4.0,1.5794340029249652,289.16,122.46,96.38666666666668,16,United Kingdom,Friday,February,0,0
12829.0,6,2,6,1.0,0.0,28.5,28.5,28.5,2,United Kingdom,Friday,July,0,0
15607.0,200,12,200,3.584962500721156,0.0,87.76,87.76,87.76,12,United Kingdom,Friday,July,0,0
15139.0,160,12,102,3.584962500721156,0.9182958340544896,169.84000000000006,122.10000000000002,84.92000000000002,12,United Kingdom,Friday,April,0,0
12489.0,93,10,93,3.3219280948873617,0.0,191.43000000000004,191.43000000000004,191.43000000000004,10,France,Friday,July,0,0
17707.0,24,2,18,0.9182958340544896,0.9182958340544896,50.40000000000001,32.7,25.200000000000006,3,United Kingdom,Friday,July,0,0
18198.0,1178,70,198,5.907309176378983,3.5573247435798527,1988.14,376.64,124.25875000000002,116,United Kingdom,Friday,April,1,-1
18179.0,863,73,248,6.168980145022539,2.264831889640096,1233.24,353.5800000000001,246.648,76,United Kingdom,Friday,January,1,-1
17284.0,1255,223,501,7.678857616098628,2.1985910953667283,1581.1300000000015,662.2700000000002,263.5216666666667,285,United Kingdom,Friday,April,1,-1
13233.0,572,33,348,5.044394119358456,0.9672947789468944,477.2000000000001,259.84,238.6,33,United Kingdom,Friday,July,0,0
14889.0,90,10,90,3.3219280948873617,0.0,135.9,135.9,135.9,10,United Kingdom,Friday,July,0,0
12480.0,1296,119,363,6.806105028702606,1.985897240049077,2266.94,728.3500000000001,566.7350000000001,136,Germany,Friday,July,1,-1
14672.0,337,50,194,5.633209655696992,0.9774178175281716,578.57,334.44000000000005,289.285,51,United Kingdom,Friday,April,0,0
13593.0,633,59,211,5.680073239773255,2.029381423047422,1425.1300000000006,441.80000000000007,285.026,95,United Kingdom,Friday,August,1,-1
14867.0,306,25,126,4.566108939837479,1.4882607163738673,517.78,229.90000000000003,172.59333333333336,28,United Kingdom,Friday,July,0,0
13162.0,1011,58,438,5.8402239289418505,1.6638136231997662,1115.35,429.21,278.8375,60,United Kingdom,Saturday,April,1,-1
13183.0,737,43,169,5.1804193998862775,2.7843128529132257,1126.6299999999997,215.6,125.18111111111112,62,United Kingdom,Friday,August,1,0
17095.0,571,64,378,5.969815782426816,1.4297538056670642,1184.9099999999992,720.4999999999997,394.97,68,United Kingdom,Sunday,February,1,-1
12939.0,24,1,24,0.0,0.0,81.36,81.36,81.36,1,United Kingdom,Thursday,September,0,1
15611.0,239,17,60,3.8524975771042,3.054289466574817,682.7100000000003,202.68,62.06454545454546,27,United Kingdom,Friday,August,0,-1
17114.0,173,60,76,5.654814871579852,2.702760821960648,416.56999999999977,105.44000000000004,52.071250000000006,85,United Kingdom,Monday,April,0,-1
15059.0,493,141,96,6.896997561552068,2.9323705528141817,1050.9200000000008,181.21,116.76888888888891,215,United Kingdom,Friday,August,1,-1
16326.0,458,128,87,6.840023660733527,3.3635840829535213,1285.0199999999995,245.88,91.78714285714285,183,United Kingdom,Monday,April,1,-1
17128.0,73,11,73,3.459431618637298,0.0,131.59,131.59,131.59,11,United Kingdom,Thursday,September,0,0
14761.0,118,11,60,3.459431618637298,0.9456603046006402,255.90000000000003,158.39999999999995,127.95,11,United Kingdom,Saturday,December,0,0
17555.0,347,100,192,6.623516641218022,0.9957274520849256,471.81,284.86,235.905,104,United Kingdom,Sunday,November,1,0
12651.0,78,9,78,3.169925001442312,0.0,114.00000000000004,114.00000000000004,114.00000000000004,9,France,Thursday,September,0,0
16735.0,1206,84,441,6.3013072661764165,2.1437847030753274,1939.1499999999992,617.9300000000002,387.83,104,United Kingdom,Thursday,April,1,-1
16833.0,430,43,156,5.41397707318275,1.7001433176227372,1021.5299999999997,384.24,255.3825,44,United Kingdom,Friday,August,1,0
17800.0,534,49,81,5.2838180692567365,3.054718721998212,952.36,152.8,105.81777777777776,96,United Kingdom,Friday,August,1,-1
16748.0,880,42,260,5.249332971051438,2.1966789404928986,1515.8999999999994,479.0,303.18,69,United Kingdom,Friday,February,1,-1
13565.0,172,35,94,5.0900327766014835,0.9268190639645772,240.22000000000008,130.04000000000002,120.11,38,United Kingdom,Sunday,November,0,0
15799.0,737,84,379,6.3739779786073445,1.227023781109526,715.0400000000003,346.01000000000016,238.34666666666672,87,United Kingdom,Sunday,July,1,-1
18032.0,42,5,42,2.3219280948873617,0.0,73.5,73.5,73.5,5,United Kingdom,Thursday,September,0,0
14794.0,651,58,158,5.782243907394997,2.4625332160705167,1060.0599999999997,271.36,176.67666666666665,68,United Kingdom,Friday,July,1,0
18171.0,312,30,108,4.829966150010237,2.1512189023742434,675.6800000000002,192.75,135.13600000000002,34,United Kingdom,Friday,April,0,0
12524.0,1254,76,309,6.157333273427099,2.7563671379008747,1719.2099999999994,481.63,214.90125,93,Germany,Monday,February,1,-1
16850.0,213,18,213,4.169925001442313,0.0,317.29,317.29,317.29,18,United Kingdom,Saturday,October,0,0
14321.0,1527,87,420,6.385944929793701,2.3122906712801097,1178.3999999999996,280.44,235.68,97,United Kingdom,Monday,August,1,-1
15326.0,386,29,386,4.857980995127571,0.0,311.71,311.71,311.71,29,United Kingdom,Saturday,October,0,0
17849.0,22,9,9,3.0271691184406198,1.5726236638951638,64.60000000000001,38.3,21.53333333333333,11,United Kingdom,Monday,July,0,0
14229.0,340,21,165,4.254195650150781,1.3584338123256492,742.8,294.62,247.6,29,United Kingdom,Monday,February,0,0
13107.0,835,47,324,5.533077191053983,1.7426655019910862,1092.0000000000007,437.72,273.00000000000006,49,United Kingdom,Friday,June,1,0
16497.0,1329,106,569,6.696285157105471,2.1447411534975505,2296.79,1033.79,382.79833333333335,113,United Kingdom,Friday,January,1,-1
16112.0,190,12,150,3.584962500721156,0.9182958340544896,100.70000000000002,64.14000000000001,50.35000000000001,12,United Kingdom,Saturday,July,0,0
12736.0,48,2,48,1.0,0.0,93.6,93.6,93.6,2,France,Tuesday,November,0,0
13473.0,210,17,146,4.08746284125034,0.9774178175281716,326.9600000000001,191.38,163.48000000000005,17,United Kingdom,Monday,November,0,0
14320.0,251,22,161,4.418295834054488,0.9182958340544896,362.61,237.33,181.305,24,United Kingdom,Tuesday,May,0,0
12393.0,618,45,264,5.409705133058607,1.7053010104970536,1193.5,472.0,298.375,58,Australia,Friday,August,1,0
17742.0,78,7,62,2.75,0.5435644431995964,200.86,173.82000000000005,100.43,8,United Kingdom,Thursday,August,0,0
16351.0,90,8,90,3.0,0.0,153.9,153.9,153.9,8,United Kingdom,Tuesday,November,0,0
12601.0,203,19,86,4.165894208390023,2.0892446619882707,371.51,126.26,74.30199999999999,21,Germany,Sunday,March,0,0
13144.0,16,2,16,1.0,0.0,47.2,47.2,47.2,2,United Kingdom,Tuesday,November,0,0
15346.0,144,17,144,4.08746284125034,0.0,252.42000000000004,252.42000000000004,252.42000000000004,17,United Kingdom,Tuesday,November,0,0
15370.0,753,61,240,5.8186198135562295,2.1828141492660853,1495.2000000000005,553.0200000000002,299.04,80,United Kingdom,Friday,February,1,-1
16034.0,206,17,92,3.9754180179138334,1.5099686126368168,407.09999999999985,146.4,135.70000000000002,21,United Kingdom,Friday,May,0,0
14669.0,705,146,276,7.162890436798817,1.581959750980343,1069.7700000000002,401.63,356.59,154,United Kingdom,Sunday,December,1,-1
18095.0,200,15,188,3.9068905956085183,0.35335933502142136,283.7999999999999,258.6,141.89999999999995,15,United Kingdom,Monday,January,0,0
14209.0,405,37,118,4.933676849016592,2.4895066002200537,1098.5499999999997,247.50000000000009,183.09166666666667,58,United Kingdom,Friday,July,0,0
15569.0,53,19,47,4.247927513443588,0.7424875695421236,59.16000000000002,46.66000000000001,29.580000000000005,19,United Kingdom,Sunday,July,0,0
12728.0,353,30,117,4.85216872360328,1.9168053775190248,565.3299999999998,187.89,141.33249999999995,34,France,Monday,February,0,0
17569.0,118,24,118,4.584962500721156,0.0,242.60000000000005,242.60000000000005,242.60000000000005,24,United Kingdom,Tuesday,November,0,0
13784.0,138,5,48,2.128085278891395,2.235926350629033,247.26,61.2,49.452,7,United Kingdom,Thursday,August,0,0
12724.0,439,46,189,5.492260864523373,1.7250777404565925,923.41,488.8100000000002,230.85250000000005,49,France,Monday,April,1,0
13862.0,1634,95,308,6.339003650501648,2.904305368344335,2131.9600000000014,425.10000000000014,266.495,136,United Kingdom,Friday,April,1,-1
16791.0,725,205,239,7.523628240342437,2.446656139371451,1398.8800000000006,416.1099999999997,199.83999999999992,292,United Kingdom,Monday,March,1,-1
16235.0,303,30,136,4.851409765557392,1.9132265375346469,595.71,234.98000000000005,148.9275,32,United Kingdom,Monday,February,0,0
14270.0,181,22,181,4.459431618637295,0.0,341.65,341.65,341.65,22,United Kingdom,Thursday,December,0,0
12523.0,773,63,146,5.8194179316392525,3.3683811756140183,1277.9100000000005,184.6200000000001,116.17363636363638,79,France,Friday,August,1,-1
16655.0,2076,192,724,7.4944792361650325,2.1706759143838936,2721.3599999999983,916.1100000000004,453.56,231,United Kingdom,Sunday,December,1,-1
16359.0,463,30,206,4.8219280948873635,2.6593407582869153,429.3600000000001,96.6,53.67,40,United Kingdom,Monday,December,0,-1
15939.0,612,16,114,3.7775182662886335,3.3400182662886335,834.16,200.5,75.83272727272727,32,United Kingdom,Friday,April,0,-1
14715.0,356,51,117,5.5506551812150375,1.8680596356149184,687.2300000000001,263.90000000000003,171.8075,62,United Kingdom,Monday,December,0,0
14185.0,3,1,3,0.0,0.0,12.75,12.75,12.75,1,United Kingdom,Thursday,December,0,1
12437.0,2001,103,512,6.524948347131746,3.731573125011852,2760.5400000000013,635.4999999999999,153.36333333333332,143,France,Friday,April,1,-1
12652.0,492,44,492,5.459431618637296,0.0,732.2799999999999,732.2799999999999,732.2799999999999,44,France,Thursday,December,1,2
14514.0,450,54,281,5.720049960644813,1.5432372548660886,732.3,367.99,244.1,58,United Kingdom,Saturday,December,1,0
14167.0,142,24,42,4.258876575099364,1.9347432936797448,512.84,152.84,128.21,45,United Kingdom,Monday,December,0,0
17048.0,449,36,281,5.142664355548852,1.252760079229674,772.2499999999997,501.99000000000007,257.4166666666667,38,United Kingdom,Sunday,August,1,-1
13284.0,74,9,74,3.169925001442312,0.0,143.7,143.7,143.7,9,United Kingdom,Thursday,January,0,0
17368.0,296,69,93,6.074318230493821,2.340427518513585,512.2399999999999,158.67,85.37333333333333,74,United Kingdom,Friday,January,0,0
12951.0,494,51,171,5.594309137239128,2.463885809743801,979.1200000000003,295.3400000000001,163.18666666666667,60,United Kingdom,Monday,January,1,0
18190.0,134,11,98,3.4182958340544887,0.9798687566511528,219.16,131.66,109.58,12,United Kingdom,Thursday,January,0,0
