CustomerID,Country,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,January,February,March,April,May,June,July,August,September,October,November,December,Weekday,Month
17329.0,United Kingdom,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,Friday,November
14532.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,5.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,April
14805.0,United Kingdom,5.0,0.0,0.0,5.0,0.0,0.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,Sunday,January
16897.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,January
15579.0,United Kingdom,0.0,0.0,0.0,19.0,0.0,0.0,18.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,February
13161.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,January
15415.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,January
17431.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,January
17463.0,United Kingdom,0.0,0.0,22.0,18.0,70.0,0.0,84.0,84.0,0.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,70.0,11.0,0.0,Sunday,January
12528.0,Germany,25.0,0.0,28.0,0.0,0.0,0.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,0.0,9.0,0.0,Wednesday,January
17239.0,United Kingdom,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,January
15448.0,United Kingdom,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,January
17373.0,United Kingdom,16.0,0.0,0.0,22.0,0.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,18.0,0.0,0.0,Thursday,October
14467.0,United Kingdom,36.0,47.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,47.0,0.0,Tuesday,November
14776.0,United Kingdom,13.0,13.0,23.0,2.0,20.0,0.0,0.0,9.0,0.0,0.0,10.0,2.0,15.0,4.0,6.0,0.0,25.0,0.0,0.0,Wednesday,October
16403.0,United Kingdom,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,January
16407.0,United Kingdom,44.0,1.0,0.0,0.0,3.0,0.0,102.0,18.0,17.0,0.0,0.0,14.0,0.0,20.0,32.0,26.0,0.0,23.0,0.0,Sunday,August
17619.0,United Kingdom,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,January
12778.0,Netherlands,12.0,4.0,0.0,0.0,5.0,0.0,14.0,8.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,5.0,0.0,Sunday,July
17256.0,United Kingdom,12.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Monday,January
17604.0,United Kingdom,25.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,June
14006.0,United Kingdom,5.0,9.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,Sunday,December
13600.0,United Kingdom,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,January
17147.0,United Kingdom,0.0,40.0,0.0,14.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,Tuesday,May
16570.0,United Kingdom,28.0,0.0,16.0,26.0,6.0,0.0,10.0,10.0,0.0,11.0,6.0,16.0,11.0,7.0,0.0,0.0,19.0,6.0,0.0,Monday,October
16612.0,United Kingdom,35.0,0.0,0.0,9.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,22.0,13.0,0.0,0.0,0.0,0.0,9.0,Monday,June
14627.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,January
17356.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,January
12836.0,United Kingdom,16.0,50.0,0.0,46.0,0.0,0.0,24.0,24.0,0.0,0.0,50.0,0.0,0.0,16.0,0.0,0.0,0.0,46.0,0.0,Tuesday,April
13939.0,United Kingdom,0.0,18.0,8.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,8.0,0.0,Tuesday,August
13494.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,January
13802.0,United Kingdom,0.0,0.0,13.0,0.0,0.0,0.0,20.0,17.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Sunday,January
12929.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,January
16419.0,United Kingdom,0.0,8.0,0.0,0.0,11.0,3.0,15.0,15.0,0.0,8.0,0.0,0.0,7.0,0.0,4.0,3.0,0.0,0.0,0.0,Sunday,January
17035.0,United Kingdom,0.0,0.0,0.0,7.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,Sunday,January
15203.0,United Kingdom,23.0,22.0,49.0,0.0,23.0,0.0,20.0,20.0,0.0,0.0,0.0,36.0,0.0,22.0,23.0,13.0,0.0,23.0,0.0,Wednesday,May
16515.0,United Kingdom,20.0,15.0,15.0,0.0,25.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,15.0,0.0,15.0,Sunday,January
12373.0,Austria,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,January
18202.0,United Kingdom,0.0,34.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,May
12775.0,Netherlands,0.0,20.0,0.0,0.0,7.0,0.0,19.0,7.0,0.0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,Tuesday,March
14549.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,January
15981.0,United Kingdom,13.0,12.0,7.0,0.0,40.0,0.0,12.0,4.0,0.0,7.0,0.0,5.0,15.0,13.0,0.0,20.0,0.0,12.0,8.0,Friday,September
17376.0,United Kingdom,0.0,0.0,0.0,0.0,10.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,Sunday,January
13110.0,United Kingdom,51.0,0.0,0.0,12.0,0.0,0.0,41.0,31.0,0.0,28.0,0.0,0.0,0.0,16.0,12.0,0.0,17.0,0.0,0.0,Monday,January
12676.0,Sweden,5.0,7.0,0.0,6.0,6.0,0.0,14.0,10.0,4.0,6.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,7.0,0.0,Sunday,January
14665.0,United Kingdom,22.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,Wednesday,February
14457.0,United Kingdom,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,February
15589.0,United Kingdom,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,March
14411.0,United Kingdom,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,February
17560.0,United Kingdom,0.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,Thursday,May
15226.0,United Kingdom,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,February
14460.0,United Kingdom,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,Tuesday,June
13728.0,United Kingdom,0.0,0.0,14.0,6.0,8.0,0.0,0.0,0.0,2.0,13.0,0.0,3.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,Wednesday,March
14127.0,United Kingdom,3.0,0.0,17.0,11.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,Wednesday,February
16378.0,United Kingdom,0.0,0.0,20.0,0.0,0.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,February
13894.0,United Kingdom,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,Wednesday,November
13824.0,United Kingdom,10.0,0.0,18.0,0.0,1.0,0.0,11.0,0.0,9.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,11.0,Wednesday,July
18250.0,United Kingdom,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,February
15270.0,United Kingdom,0.0,0.0,14.0,2.0,6.0,0.0,2.0,0.0,14.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,Wednesday,February
14188.0,United Kingdom,18.0,0.0,11.0,12.0,0.0,0.0,18.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,17.0,31.0,0.0,0.0,0.0,Monday,September
15421.0,United Kingdom,0.0,0.0,14.0,0.0,23.0,12.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,12.0,Friday,August
17446.0,United Kingdom,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,February
12414.0,Austria,0.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,June
14798.0,United Kingdom,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,Wednesday,February
12990.0,United Kingdom,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,Thursday,August
12350.0,Norway,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,February
16405.0,United Kingdom,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Wednesday,February
17071.0,United Kingdom,0.0,0.0,11.0,51.0,51.0,0.0,0.0,0.0,0.0,28.0,9.0,17.0,0.0,13.0,0.0,0.0,0.0,30.0,16.0,Friday,November
13873.0,United Kingdom,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Thursday,December
17362.0,United Kingdom,0.0,0.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,April
12502.0,Spain,23.0,0.0,40.0,0.0,21.0,0.0,7.0,0.0,0.0,40.0,21.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,March
16030.0,United Kingdom,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,March
13800.0,United Kingdom,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,March
13581.0,United Kingdom,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,March
14540.0,United Kingdom,0.0,0.0,23.0,0.0,0.0,0.0,40.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,14.0,0.0,Sunday,September
16997.0,United Kingdom,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,March
13539.0,United Kingdom,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,Wednesday,September
14497.0,United Kingdom,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,March
17507.0,United Kingdom,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,March
13208.0,United Kingdom,0.0,29.0,60.0,46.0,0.0,1.0,0.0,0.0,0.0,26.0,34.0,29.0,0.0,14.0,0.0,0.0,0.0,32.0,1.0,Wednesday,April
17334.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Saturday,April
12754.0,Japan,0.0,0.0,0.0,0.0,0.0,37.0,12.0,0.0,0.0,0.0,37.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,Saturday,April
12410.0,Switzerland,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,April
17929.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,April
14778.0,United Kingdom,0.0,0.0,0.0,0.0,15.0,18.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,April
17517.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,April
17226.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,April
13725.0,United Kingdom,0.0,0.0,0.0,23.0,9.0,41.0,6.0,0.0,10.0,6.0,38.0,0.0,2.0,14.0,0.0,0.0,9.0,0.0,0.0,Saturday,April
13309.0,United Kingdom,0.0,29.0,0.0,0.0,25.0,46.0,0.0,0.0,13.0,0.0,33.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,25.0,Saturday,April
12842.0,United Kingdom,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,Friday,September
16109.0,United Kingdom,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,May
15090.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,April
15199.0,United Kingdom,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,Thursday,April
13911.0,United Kingdom,18.0,0.0,26.0,23.0,15.0,25.0,16.0,0.0,14.0,16.0,25.0,11.0,0.0,30.0,27.0,0.0,0.0,0.0,0.0,Wednesday,July
13584.0,United Kingdom,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,June
17105.0,United Kingdom,50.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,March
14438.0,United Kingdom,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,June
12956.0,United Kingdom,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,June
15781.0,United Kingdom,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,Monday,November
14600.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,Saturday,July
17302.0,United Kingdom,15.0,0.0,0.0,16.0,9.0,11.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,26.0,0.0,16.0,0.0,9.0,0.0,Sunday,July
13955.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,Sunday,August
17162.0,United Kingdom,0.0,0.0,0.0,9.0,9.0,22.0,39.0,0.0,12.0,0.0,0.0,0.0,0.0,49.0,9.0,0.0,0.0,9.0,0.0,Sunday,July
17774.0,United Kingdom,34.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,0.0,62.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,Saturday,July
13809.0,Cyprus,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Saturday,July
15407.0,United Kingdom,0.0,7.0,33.0,0.0,0.0,94.0,0.0,33.0,0.0,0.0,0.0,0.0,83.0,11.0,0.0,7.0,0.0,0.0,0.0,Saturday,June
15577.0,United Kingdom,31.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,31.0,0.0,Monday,November
16332.0,United Kingdom,15.0,0.0,55.0,0.0,19.0,43.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,56.0,17.0,34.0,0.0,Wednesday,September
14048.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,81.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,Saturday,July
14475.0,United Kingdom,10.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,13.0,12.0,0.0,0.0,0.0,Tuesday,August
17859.0,United Kingdom,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,Tuesday,August
12576.0,Poland,39.0,19.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,14.0,19.0,0.0,0.0,0.0,0.0,Monday,April
12599.0,France,4.0,33.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,11.0,7.0,0.0,13.0,0.0,13.0,4.0,0.0,Tuesday,August
16998.0,United Kingdom,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,Wednesday,July
13133.0,United Kingdom,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,Tuesday,August
17881.0,United Kingdom,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,Tuesday,August
15843.0,United Kingdom,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,Friday,September
17083.0,United Kingdom,17.0,0.0,0.0,11.0,19.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,0.0,Friday,September
15970.0,United Kingdom,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,Friday,September
13590.0,United Kingdom,12.0,17.0,30.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,11.0,18.0,12.0,12.0,Wednesday,October
17537.0,United Kingdom,0.0,9.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,9.0,0.0,0.0,Friday,September
12401.0,Belgium,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Friday,September
12462.0,Spain,14.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,14.0,0.0,Friday,September
17843.0,United Kingdom,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,Friday,September
13706.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,Sunday,October
14431.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,Sunday,October
15809.0,United Kingdom,2.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,Sunday,October
12561.0,Germany,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,Sunday,October
14465.0,United Kingdom,108.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,4.0,0.0,0.0,Monday,July
18093.0,United Kingdom,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,Sunday,October
12857.0,United Kingdom,0.0,0.0,0.0,0.0,10.0,0.0,29.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,Sunday,October
16425.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,Sunday,October
16842.0,United Kingdom,0.0,0.0,14.0,14.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,26.0,0.0,0.0,Sunday,October
15796.0,United Kingdom,20.0,15.0,12.0,0.0,49.0,0.0,17.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,49.0,12.0,17.0,15.0,0.0,Friday,August
14555.0,United Kingdom,0.0,0.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,Sunday,October
15133.0,United Kingdom,0.0,0.0,9.0,0.0,8.0,0.0,4.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,Wednesday,November
17705.0,United Kingdom,25.0,6.0,16.0,15.0,6.0,0.0,21.0,0.0,0.0,8.0,0.0,0.0,12.0,9.0,21.0,31.0,0.0,8.0,0.0,Monday,September
12897.0,United Kingdom,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Thursday,May
17512.0,United Kingdom,3.0,0.0,50.0,10.0,0.0,14.0,12.0,0.0,6.0,9.0,0.0,4.0,0.0,0.0,12.0,0.0,37.0,21.0,0.0,Wednesday,October
15550.0,United Kingdom,0.0,0.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,19.0,0.0,0.0,12.0,0.0,Thursday,August
14676.0,United Kingdom,5.0,0.0,1.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,Monday,January
13672.0,United Kingdom,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Wednesday,November
18159.0,United Kingdom,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,Wednesday,November
14304.0,United Kingdom,0.0,0.0,17.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,Wednesday,January
13875.0,United Kingdom,21.0,0.0,21.0,0.0,23.0,21.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,23.0,21.0,0.0,21.0,21.0,0.0,Friday,July
15406.0,United Kingdom,0.0,0.0,35.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,35.0,0.0,Wednesday,November
